prolific_id,experiment,counterbalancing,rt,stimulus,response,trial_stage,trial_index,time_elapsed,cb_condition,correct_response,session,correct,stim_val,dist_from_prev,dist_abs_from_prev
sub_58,1,dense_right,2283.5,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,q,exemplar_display,2,11496,dense_right,,1,,62,,
sub_58,1,dense_right,2231.5999999940395,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,q,exemplar_display,4,14232,dense_right,p,1,False,96,34.0,34.0
sub_58,1,dense_right,1879.2000000029802,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,q,exemplar_display,6,16738,dense_right,p,1,False,102,6.0,6.0
sub_58,1,dense_right,1674.9000000059605,img/object-9_120-levels_1D/object9F0Level87F1Level40.png,q,exemplar_display,8,19246,dense_right,p,1,False,88,-14.0,14.0
sub_58,1,dense_right,1751.7999999970198,img/object-9_120-levels_1D/object9F0Level81F1Level40.png,q,exemplar_display,10,21756,dense_right,p,1,False,82,-6.0,6.0
sub_58,1,dense_right,1057.2000000029802,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,12,24261,dense_right,p,1,True,70,-12.0,12.0
sub_58,1,dense_right,1303.7999999970198,img/object-9_120-levels_1D/object9F0Level79F1Level40.png,p,exemplar_display,14,26769,dense_right,p,1,True,80,10.0,10.0
sub_58,1,dense_right,1331.7000000029802,img/object-9_120-levels_1D/object9F0Level79F1Level40.png,q,exemplar_display,16,29277,dense_right,q,1,True,80,0.0,0.0
sub_58,1,dense_right,624.2999999970198,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,q,exemplar_display,18,31791,dense_right,p,1,False,76,-4.0,4.0
sub_58,1,dense_right,822.6000000089407,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,q,exemplar_display,20,34299,dense_right,p,1,False,90,14.0,14.0
sub_58,1,dense_right,826.5,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,q,exemplar_display,22,36808,dense_right,p,1,False,78,-12.0,12.0
sub_58,1,dense_right,629.4000000059605,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,q,exemplar_display,24,39316,dense_right,p,1,False,86,8.0,8.0
sub_58,1,dense_right,922.2000000029802,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,p,exemplar_display,26,41822,dense_right,p,1,True,46,-40.0,40.0
sub_58,1,dense_right,782.2000000029802,img/object-9_120-levels_1D/object9F0Level107F1Level40.png,q,exemplar_display,28,44330,dense_right,p,1,False,108,62.0,62.0
sub_58,1,dense_right,650.0,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,q,exemplar_display,30,46837,dense_right,p,1,False,96,-12.0,12.0
sub_58,1,dense_right,1308.5,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,q,exemplar_display,32,49345,dense_right,p,1,False,94,-2.0,2.0
sub_58,1,dense_right,1015.6999999880791,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,p,exemplar_display,34,51858,dense_right,p,1,True,74,-20.0,20.0
sub_58,1,dense_right,1057.300000011921,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,q,exemplar_display,36,54366,dense_right,q,1,True,74,0.0,0.0
sub_58,1,dense_right,829.5999999940395,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,p,exemplar_display,38,56873,dense_right,p,1,True,46,-28.0,28.0
sub_58,1,dense_right,657.3999999910593,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,40,59381,dense_right,p,1,True,30,-16.0,16.0
sub_58,1,dense_right,1030.4000000059605,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,q,exemplar_display,42,61889,dense_right,p,1,False,54,24.0,24.0
sub_58,1,dense_right,1594.2000000029802,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,q,exemplar_display,44,64397,dense_right,q,1,True,54,0.0,0.0
sub_58,1,dense_right,670.6999999880791,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,p,exemplar_display,46,66904,dense_right,p,1,True,94,40.0,40.0
sub_58,1,dense_right,877.7000000029802,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,q,exemplar_display,48,69412,dense_right,p,1,False,96,2.0,2.0
sub_58,1,dense_right,496.69999998807907,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,q,exemplar_display,50,71926,dense_right,q,1,True,96,0.0,0.0
sub_58,1,dense_right,462.70000000298023,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,q,exemplar_display,52,74433,dense_right,q,1,True,96,0.0,0.0
sub_58,1,dense_right,825.5999999940395,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,p,exemplar_display,54,76941,dense_right,p,1,True,76,-20.0,20.0
sub_58,1,dense_right,877.7000000029802,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,p,exemplar_display,56,79452,dense_right,q,1,False,76,0.0,0.0
sub_58,1,dense_right,1020.2999999970198,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,q,exemplar_display,58,81962,dense_right,q,1,True,76,0.0,0.0
sub_58,1,dense_right,880.3000000119209,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,p,exemplar_display,60,84470,dense_right,p,1,True,62,-14.0,14.0
sub_58,1,dense_right,1037.2999999970198,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,p,exemplar_display,62,86976,dense_right,p,1,True,102,40.0,40.0
sub_58,1,dense_right,1041.4000000059605,img/object-9_120-levels_1D/object9F0Level83F1Level40.png,q,exemplar_display,64,89485,dense_right,p,1,False,84,-18.0,18.0
sub_58,1,dense_right,765.2999999970198,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,p,exemplar_display,66,91993,dense_right,p,1,True,38,-46.0,46.0
sub_58,1,dense_right,913.2000000029802,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,p,exemplar_display,68,94500,dense_right,q,1,False,38,0.0,0.0
sub_58,1,dense_right,646.9000000059605,img/object-9_120-levels_1D/object9F0Level87F1Level40.png,p,exemplar_display,70,97008,dense_right,p,1,True,88,50.0,50.0
sub_58,1,dense_right,786.2999999970198,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,72,99516,dense_right,p,1,True,70,-18.0,18.0
sub_58,1,dense_right,495.6000000089407,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,q,exemplar_display,74,102024,dense_right,p,1,False,90,20.0,20.0
sub_58,1,dense_right,418.69999998807907,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,q,exemplar_display,76,104531,dense_right,q,1,True,90,0.0,0.0
sub_58,1,dense_right,718.9000000059605,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,p,exemplar_display,78,107039,dense_right,p,1,True,62,-28.0,28.0
sub_58,1,dense_right,1002.6000000089407,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,q,exemplar_display,80,109547,dense_right,p,1,False,90,28.0,28.0
sub_58,1,dense_right,520.1999999880791,img/object-9_120-levels_1D/object9F0Level103F1Level40.png,q,exemplar_display,82,112054,dense_right,p,1,False,104,14.0,14.0
sub_58,1,dense_right,724.0999999940395,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,84,114562,dense_right,p,1,True,70,-34.0,34.0
sub_58,1,dense_right,624.7000000029802,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,86,117070,dense_right,q,1,False,70,0.0,0.0
sub_58,1,dense_right,859.5,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,q,exemplar_display,88,119577,dense_right,p,1,False,62,-8.0,8.0
sub_58,1,dense_right,641.7999999970198,img/object-9_120-levels_1D/object9F0Level81F1Level40.png,p,exemplar_display,90,122085,dense_right,p,1,True,82,20.0,20.0
sub_58,1,dense_right,1116.8999999910593,img/object-9_120-levels_1D/object9F0Level81F1Level40.png,q,exemplar_display,92,124593,dense_right,q,1,True,82,0.0,0.0
sub_58,1,dense_right,724.2000000029802,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,p,exemplar_display,94,127106,dense_right,p,1,True,54,-28.0,28.0
sub_58,1,dense_right,670.4000000059605,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,p,exemplar_display,96,129614,dense_right,p,1,True,78,24.0,24.0
sub_58,1,dense_right,579.7999999970198,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,q,exemplar_display,98,132121,dense_right,q,1,True,78,0.0,0.0
sub_58,1,dense_right,752.5999999940395,img/object-9_120-levels_1D/object9F0Level79F1Level40.png,p,exemplar_display,100,134629,dense_right,p,1,True,80,2.0,2.0
sub_58,1,dense_right,676.5,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,q,exemplar_display,102,137137,dense_right,p,1,False,76,-4.0,4.0
sub_58,1,dense_right,536.1000000089407,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,p,exemplar_display,104,139644,dense_right,p,1,True,102,26.0,26.0
sub_58,1,dense_right,1074.199999988079,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,p,exemplar_display,2,15032,dense_right,p,2,,74,-28.0,28.0
sub_58,1,dense_right,1299.0999999940395,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,q,exemplar_display,4,17540,dense_right,p,2,False,76,2.0,2.0
sub_58,1,dense_right,591.2999999970198,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,p,exemplar_display,6,20047,dense_right,p,2,True,90,14.0,14.0
sub_58,1,dense_right,1169.4000000059605,img/object-9_120-levels_1D/object9F0Level105F1Level40.png,q,exemplar_display,8,22555,dense_right,p,2,False,106,16.0,16.0
sub_58,1,dense_right,743.7000000029802,img/object-9_120-levels_1D/object9F0Level99F1Level40.png,q,exemplar_display,10,25062,dense_right,p,2,False,100,-6.0,6.0
sub_58,1,dense_right,468.90000000596046,img/object-9_120-levels_1D/object9F0Level99F1Level40.png,q,exemplar_display,12,27570,dense_right,q,2,True,100,0.0,0.0
sub_58,1,dense_right,536.5999999940395,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,p,exemplar_display,14,30079,dense_right,p,2,True,62,-38.0,38.0
sub_58,1,dense_right,514.6000000089407,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,p,exemplar_display,16,32590,dense_right,p,2,True,90,28.0,28.0
sub_58,1,dense_right,514.2000000029802,img/object-9_120-levels_1D/object9F0Level103F1Level40.png,q,exemplar_display,18,35100,dense_right,p,2,False,104,14.0,14.0
sub_58,1,dense_right,438.30000001192093,img/object-9_120-levels_1D/object9F0Level107F1Level40.png,q,exemplar_display,20,37608,dense_right,p,2,False,108,4.0,4.0
sub_58,1,dense_right,482.0,img/object-9_120-levels_1D/object9F0Level107F1Level40.png,q,exemplar_display,22,40115,dense_right,q,2,True,108,0.0,0.0
sub_58,1,dense_right,453.70000000298023,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,q,exemplar_display,24,42623,dense_right,p,2,False,90,-18.0,18.0
sub_58,1,dense_right,491.70000000298023,img/object-9_120-levels_1D/object9F0Level89F1Level40.png,q,exemplar_display,26,45131,dense_right,q,2,True,90,0.0,0.0
sub_58,1,dense_right,598.9000000059605,img/object-9_120-levels_1D/object9F0Level83F1Level40.png,q,exemplar_display,28,47638,dense_right,p,2,False,84,-6.0,6.0
sub_58,1,dense_right,651.2000000029802,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,q,exemplar_display,30,50147,dense_right,p,2,False,86,2.0,2.0
sub_58,1,dense_right,638.5999999940395,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,q,exemplar_display,32,52654,dense_right,p,2,False,78,-8.0,8.0
sub_58,1,dense_right,1037.5,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,q,exemplar_display,34,55167,dense_right,q,2,True,78,0.0,0.0
sub_58,1,dense_right,618.7999999970198,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,36,57675,dense_right,p,2,True,30,-48.0,48.0
sub_58,1,dense_right,789.7000000029802,img/object-9_120-levels_1D/object9F0Level79F1Level40.png,q,exemplar_display,38,60183,dense_right,p,2,False,80,50.0,50.0
sub_58,1,dense_right,1250.0999999940395,img/object-9_120-levels_1D/object9F0Level97F1Level40.png,p,exemplar_display,40,62690,dense_right,p,2,True,98,18.0,18.0
sub_58,1,dense_right,758.6000000089407,img/object-9_120-levels_1D/object9F0Level91F1Level40.png,q,exemplar_display,42,65198,dense_right,p,2,False,92,-6.0,6.0
sub_58,1,dense_right,626.9000000059605,img/object-9_120-levels_1D/object9F0Level91F1Level40.png,q,exemplar_display,44,67706,dense_right,q,2,True,92,0.0,0.0
sub_58,1,dense_right,551.2000000029802,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,q,exemplar_display,46,70213,dense_right,p,2,False,110,18.0,18.0
sub_58,1,dense_right,612.1999999880791,img/object-9_120-levels_1D/object9F0Level103F1Level40.png,q,exemplar_display,48,72727,dense_right,p,2,False,104,-6.0,6.0
sub_58,1,dense_right,850.0999999940395,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,p,exemplar_display,50,75237,dense_right,p,2,True,86,-18.0,18.0
sub_58,1,dense_right,660.2999999970198,img/object-9_120-levels_1D/object9F0Level79F1Level40.png,q,exemplar_display,52,77749,dense_right,p,2,False,80,-6.0,6.0
sub_58,1,dense_right,892.5,img/object-9_120-levels_1D/object9F0Level71F1Level40.png,q,exemplar_display,54,80256,dense_right,p,2,False,72,-8.0,8.0
sub_58,1,dense_right,584.2000000029802,img/object-9_120-levels_1D/object9F0Level91F1Level40.png,p,exemplar_display,56,82764,dense_right,p,2,True,92,20.0,20.0
sub_58,1,dense_right,748.7999999970198,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,q,exemplar_display,58,85271,dense_right,p,2,False,102,10.0,10.0
sub_58,1,dense_right,882.0999999940395,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,p,exemplar_display,60,87779,dense_right,p,2,True,76,-26.0,26.0
sub_58,1,dense_right,685.5,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,q,exemplar_display,62,90287,dense_right,q,2,True,76,0.0,0.0
sub_58,1,dense_right,559.7999999970198,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,p,exemplar_display,64,92795,dense_right,p,2,True,102,26.0,26.0
sub_58,1,dense_right,630.2999999970198,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,q,exemplar_display,66,95302,dense_right,p,2,False,74,-28.0,28.0
sub_58,1,dense_right,561.7000000029802,img/object-9_120-levels_1D/object9F0Level103F1Level40.png,p,exemplar_display,68,97810,dense_right,p,2,True,104,30.0,30.0
sub_58,1,dense_right,855.2999999970198,img/object-9_120-levels_1D/object9F0Level103F1Level40.png,q,exemplar_display,70,100318,dense_right,q,2,True,104,0.0,0.0
sub_58,1,dense_right,634.7000000029802,img/object-9_120-levels_1D/object9F0Level97F1Level40.png,q,exemplar_display,72,102825,dense_right,p,2,False,98,-6.0,6.0
sub_58,1,dense_right,638.7999999970198,img/object-9_120-levels_1D/object9F0Level83F1Level40.png,p,exemplar_display,74,105333,dense_right,p,2,True,84,-14.0,14.0
sub_58,1,dense_right,1131.1000000089407,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,q,exemplar_display,76,107841,dense_right,p,2,False,70,-14.0,14.0
sub_58,1,dense_right,752.0,img/object-9_120-levels_1D/object9F0Level87F1Level40.png,p,exemplar_display,78,110348,dense_right,p,2,True,88,18.0,18.0
sub_58,1,dense_right,587.5,img/object-9_120-levels_1D/object9F0Level97F1Level40.png,q,exemplar_display,80,112856,dense_right,p,2,False,98,10.0,10.0
sub_58,1,dense_right,808.2999999970198,img/object-9_120-levels_1D/object9F0Level81F1Level40.png,q,exemplar_display,82,115363,dense_right,p,2,False,82,-16.0,16.0
sub_58,1,dense_right,556.5,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,p,exemplar_display,84,117871,dense_right,p,2,True,54,-28.0,28.0
sub_58,1,dense_right,720.5,img/object-9_120-levels_1D/object9F0Level71F1Level40.png,p,exemplar_display,86,120379,dense_right,p,2,True,72,18.0,18.0
sub_58,1,dense_right,575.7000000029802,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,p,exemplar_display,88,122893,dense_right,p,2,True,74,2.0,2.0
sub_58,1,dense_right,763.5999999940395,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,q,exemplar_display,90,125400,dense_right,p,2,False,70,-4.0,4.0
sub_58,1,dense_right,512.8000000119209,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,p,exemplar_display,92,127908,dense_right,p,2,True,86,16.0,16.0
sub_58,1,dense_right,843.9000000059605,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,p,exemplar_display,94,130416,dense_right,q,2,False,86,0.0,0.0
sub_58,1,dense_right,740.0,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,p,exemplar_display,96,132923,dense_right,p,2,True,78,-8.0,8.0
sub_58,1,dense_right,668.2000000029802,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,p,exemplar_display,98,135430,dense_right,p,2,True,86,8.0,8.0
sub_58,1,dense_right,704.7000000029802,img/object-9_120-levels_1D/object9F0Level97F1Level40.png,p,exemplar_display,100,137939,dense_right,p,2,True,98,12.0,12.0
sub_58,1,dense_right,751.4000000059605,img/object-9_120-levels_1D/object9F0Level97F1Level40.png,q,exemplar_display,102,140452,dense_right,q,2,True,98,0.0,0.0
sub_58,1,dense_right,666.5999999940395,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,q,exemplar_display,104,142962,dense_right,p,2,False,86,-12.0,12.0
sub_58,1,dense_right,1984.5,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,q,exemplar_display,2,12778,dense_right,p,3,,30,-56.0,56.0
sub_58,1,dense_right,1564.0999999940395,img/object-9_120-levels_1D/object9F0Level99F1Level40.png,q,exemplar_display,4,15286,dense_right,p,3,False,100,70.0,70.0
sub_58,1,dense_right,1576.6000000089407,img/object-9_120-levels_1D/object9F0Level79F1Level40.png,q,exemplar_display,6,17793,dense_right,p,3,False,80,-20.0,20.0
sub_58,1,dense_right,1035.7000000029802,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,p,exemplar_display,8,20301,dense_right,p,3,True,102,22.0,22.0
sub_58,1,dense_right,824.9000000059605,img/object-9_120-levels_1D/object9F0Level97F1Level40.png,q,exemplar_display,10,22809,dense_right,p,3,False,98,-4.0,4.0
sub_58,1,dense_right,875.9000000059605,img/object-9_120-levels_1D/object9F0Level99F1Level40.png,q,exemplar_display,12,25322,dense_right,p,3,False,100,2.0,2.0
sub_58,1,dense_right,958.7999999970198,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,q,exemplar_display,14,27836,dense_right,p,3,False,94,-6.0,6.0
sub_58,1,dense_right,641.4000000059605,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,q,exemplar_display,16,30345,dense_right,q,3,True,94,0.0,0.0
sub_58,1,dense_right,653.2999999970198,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,p,exemplar_display,18,32852,dense_right,p,3,True,76,-18.0,18.0
sub_58,1,dense_right,1025.2999999970198,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,q,exemplar_display,20,35360,dense_right,p,3,False,74,-2.0,2.0
sub_58,1,dense_right,789.5999999940395,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,22,37868,dense_right,p,3,True,70,-4.0,4.0
sub_58,1,dense_right,776.9000000059605,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,q,exemplar_display,24,40375,dense_right,p,3,False,38,-32.0,32.0
sub_58,1,dense_right,1070.0999999940395,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,p,exemplar_display,26,42887,dense_right,p,3,True,78,40.0,40.0
sub_58,1,dense_right,756.7000000029802,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,p,exemplar_display,28,45396,dense_right,p,3,True,96,18.0,18.0
sub_58,1,dense_right,752.9000000059605,img/object-9_120-levels_1D/object9F0Level83F1Level40.png,q,exemplar_display,30,47904,dense_right,p,3,False,84,-12.0,12.0
sub_58,1,dense_right,964.2000000029802,img/object-9_120-levels_1D/object9F0Level105F1Level40.png,p,exemplar_display,32,50412,dense_right,p,3,True,106,22.0,22.0
sub_58,1,dense_right,777.1000000089407,img/object-9_120-levels_1D/object9F0Level105F1Level40.png,q,exemplar_display,34,52919,dense_right,q,3,True,106,0.0,0.0
sub_58,1,dense_right,1196.1000000089407,img/object-9_120-levels_1D/object9F0Level75F1Level40.png,p,exemplar_display,36,55427,dense_right,p,3,True,76,-30.0,30.0
sub_58,1,dense_right,1162.300000011921,img/object-9_120-levels_1D/object9F0Level81F1Level40.png,p,exemplar_display,38,57935,dense_right,p,3,True,82,6.0,6.0
sub_58,1,dense_right,997.5999999940395,img/object-9_120-levels_1D/object9F0Level81F1Level40.png,q,exemplar_display,40,60446,dense_right,q,3,True,82,0.0,0.0
sub_58,1,dense_right,689.5,img/object-9_120-levels_1D/object9F0Level91F1Level40.png,q,exemplar_display,42,62953,dense_right,p,3,False,92,10.0,10.0
sub_58,1,dense_right,551.1000000089407,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,q,exemplar_display,44,65469,dense_right,p,3,False,102,10.0,10.0
sub_58,1,dense_right,670.2999999970198,img/object-9_120-levels_1D/object9F0Level79F1Level40.png,p,exemplar_display,46,67977,dense_right,p,3,True,80,-22.0,22.0
sub_58,1,dense_right,691.0999999940395,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,q,exemplar_display,48,70486,dense_right,p,3,False,70,-10.0,10.0
sub_58,1,dense_right,743.2000000029802,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,50,72992,dense_right,q,3,False,70,0.0,0.0
sub_58,1,dense_right,627.8999999910593,img/object-9_120-levels_1D/object9F0Level107F1Level40.png,p,exemplar_display,52,75500,dense_right,p,3,True,108,38.0,38.0
sub_58,1,dense_right,826.4000000059605,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,q,exemplar_display,54,78006,dense_right,p,3,False,74,-34.0,34.0
sub_58,1,dense_right,531.7000000029802,img/object-9_120-levels_1D/object9F0Level73F1Level40.png,q,exemplar_display,56,80516,dense_right,q,3,True,74,0.0,0.0
sub_58,1,dense_right,544.7000000029802,img/object-9_120-levels_1D/object9F0Level87F1Level40.png,p,exemplar_display,58,83023,dense_right,p,3,True,88,14.0,14.0
sub_58,1,dense_right,775.0999999940395,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,p,exemplar_display,60,85537,dense_right,p,3,True,110,22.0,22.0
sub_58,1,dense_right,593.6000000089407,img/object-9_120-levels_1D/object9F0Level91F1Level40.png,p,exemplar_display,62,88050,dense_right,p,3,True,92,-18.0,18.0
sub_58,1,dense_right,785.3000000119209,img/object-9_120-levels_1D/object9F0Level71F1Level40.png,q,exemplar_display,64,90558,dense_right,p,3,False,72,-20.0,20.0
sub_58,1,dense_right,806.7000000029802,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,p,exemplar_display,66,93065,dense_right,p,3,True,54,-18.0,18.0
sub_58,1,dense_right,1025.7000000029802,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,68,95573,dense_right,p,3,True,30,-24.0,24.0
sub_58,1,dense_right,734.7000000029802,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,p,exemplar_display,70,98083,dense_right,p,3,True,110,80.0,80.0
sub_58,1,dense_right,802.0,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,q,exemplar_display,72,100589,dense_right,q,3,True,110,0.0,0.0
sub_58,1,dense_right,526.9000000059605,img/object-9_120-levels_1D/object9F0Level105F1Level40.png,q,exemplar_display,74,103096,dense_right,p,3,False,106,-4.0,4.0
sub_58,1,dense_right,581.7999999970198,img/object-9_120-levels_1D/object9F0Level105F1Level40.png,q,exemplar_display,76,105610,dense_right,q,3,True,106,0.0,0.0
sub_58,1,dense_right,665.0999999940395,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,p,exemplar_display,78,108117,dense_right,p,3,True,54,-52.0,52.0
sub_58,1,dense_right,869.5,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,q,exemplar_display,80,110625,dense_right,q,3,True,54,0.0,0.0
sub_58,1,dense_right,889.2000000029802,img/object-9_120-levels_1D/object9F0Level97F1Level40.png,p,exemplar_display,82,113133,dense_right,p,3,True,98,44.0,44.0
sub_58,1,dense_right,878.7999999970198,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,p,exemplar_display,84,115640,dense_right,p,3,True,38,-60.0,60.0
sub_58,1,dense_right,498.29999999701977,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,p,exemplar_display,86,118152,dense_right,p,3,True,110,72.0,72.0
sub_58,1,dense_right,456.40000000596046,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,q,exemplar_display,88,120662,dense_right,q,3,True,110,0.0,0.0
sub_58,1,dense_right,556.9000000059605,img/object-9_120-levels_1D/object9F0Level91F1Level40.png,q,exemplar_display,90,123169,dense_right,p,3,False,92,-18.0,18.0
sub_58,1,dense_right,553.5999999940395,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,92,125677,dense_right,p,3,True,30,-62.0,62.0
sub_58,1,dense_right,902.5,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,94,128185,dense_right,q,3,False,30,0.0,0.0
sub_58,1,dense_right,825.2999999970198,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,p,exemplar_display,96,130692,dense_right,p,3,True,54,24.0,24.0
sub_58,1,dense_right,1190.0999999940395,img/object-9_120-levels_1D/object9F0Level99F1Level40.png,p,exemplar_display,98,133200,dense_right,p,3,True,100,46.0,46.0
sub_58,1,dense_right,668.8999999910593,img/object-9_120-levels_1D/object9F0Level103F1Level40.png,q,exemplar_display,100,135708,dense_right,p,3,False,104,4.0,4.0
sub_58,1,dense_right,374.8999999910593,img/object-9_120-levels_1D/object9F0Level107F1Level40.png,q,exemplar_display,102,138215,dense_right,p,3,False,108,4.0,4.0
sub_58,1,dense_right,698.8999999910593,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,p,exemplar_display,104,140723,dense_right,p,3,True,46,-62.0,62.0
sub_58,1,dense_right,1499.7000000029802,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,p,exemplar_display,2,20326,dense_right,p,4,,86,40.0,40.0
sub_58,1,dense_right,1296.300000011921,img/object-9_120-levels_1D/object9F0Level83F1Level40.png,q,exemplar_display,4,22833,dense_right,p,4,False,84,-2.0,2.0
sub_58,1,dense_right,596.6000000089407,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,6,25341,dense_right,p,4,True,30,-54.0,54.0
sub_58,1,dense_right,848.0,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,q,exemplar_display,8,27853,dense_right,q,4,True,30,0.0,0.0
sub_58,1,dense_right,631.0,img/object-9_120-levels_1D/object9F0Level83F1Level40.png,p,exemplar_display,10,30364,dense_right,p,4,True,84,54.0,54.0
sub_58,1,dense_right,530.2000000029802,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,q,exemplar_display,12,32871,dense_right,p,4,False,96,12.0,12.0
sub_58,1,dense_right,517.5999999940395,img/object-9_120-levels_1D/object9F0Level95F1Level40.png,q,exemplar_display,14,35379,dense_right,q,4,True,96,0.0,0.0
sub_58,1,dense_right,628.6000000089407,img/object-9_120-levels_1D/object9F0Level83F1Level40.png,q,exemplar_display,16,37892,dense_right,p,4,False,84,-12.0,12.0
sub_58,1,dense_right,552.9000000059605,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,q,exemplar_display,18,40400,dense_right,p,4,False,86,2.0,2.0
